id,type,series,series_length
22,sin(0.5x),-0.594315720842992 -1.15186332118333 -0.291241636953874 0.257367149440909 -0.995807268185282 -0.68832630480204 -0.531252034437339 -0.79193405213855 1.06027450968024 1.13373469798227 0.868679650068576 0.645552706798864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
22,tanh(x),-2.32192528193426 -0.960727140535695 -0.720165174966098 -0.179709144339458 -0.152929728537448 -1.15502354553656 -1.22736391566103 -0.623014604543348 1.02536529233136 1.05211591676773 1.95363548439941 0.975309924695792 1.08005814837621 1.49743816250541 1.27043285072507 1.27412608223733 0.335250742723588 0.915650364366832 1.45898813220147 1.00406491158085 1.84016578643801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
22,sin(2x),0.425572358875363 -1.471546334521 -0.334696424771668 0.333613826840976 0.436789554464108 1.36204103208245 0.353202530360904 -1.03250630557761 -1.66680160240054 1.35827855044083 1.35472453128019 0.580843848511454 0.557995722937767 0.442032477799259 -0.700577108551453 -0.413898821085773 -0.246859608579739 -1.18119567349806 0.089457652226011 -0.250065942869731 1.17446653289463 1.55187943847216 0.699267842583712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
23,sin(0.5x),-0.596545850848627 -1.48966032648124 -1.27957334506869 -1.35401108701472 -1.14941688598519 -1.77749611987687 -0.270417369833817 0.818924006764109 0.00470807088664799 0.293665427764113 0.869626415572352 0.820001144943762 1.68815417279212 0.53106524095832 0.701987504912071 0.533905376676085 0.854114833051423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
23,tanh(x),-0.920739383046503 0.252330240449563 0.14481595462577 0.812746990247361 0.427189219411488 0.759365909037263 0.805418230472174 0.884926951490862 1.18803349151389 1.57940452892155 1.21315344936257 0.429903066730554 1.29676387930926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
23,sin(2x),-1.23798154000413 -1.19606023715433 1.00323880887981 0.878025902333279 1.43626683866509 0.177345343285488 -0.654966985474971 0.728526166512368 0.0287801942160754 0.474103989946217 0.341711612181468 0.443012574340154 -1.65466538362116 -0.673974937225634 -1.29145321905439 1.64585087432692 0.969843401858595 1.26922078858297 0.0867152050272192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
24,sin(0.5x),-0.699667961065115 0.218073426700199 -0.502433259022352 -1.45567656381064 -1.39519145321876 -0.516872348843337 -1.50562290975964 -0.525894271331606 -0.492703134322984 -0.775911325503415 -0.524242254911013 0.511274559395791 0.298807048038208 0.532935030450784 0.58357905436743 0.612179035147137 1.03493048946121 2.30335369417696 0.787071530306192 0.797734176894236 1.31374607556662 1.47413959209195 0.226875643711713 0.8537370084263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
24,tanh(x),-0.72744952283758 -1.44607119530707 -1.74959630692337 -0.913742840432659 -0.457455015657517 -1.66228669617737 -0.536716800126026 -0.483877232070421 -1.56000831009897 -0.835414101453809 -1.02904502096386 1.15467241236867 0.914010471135733 1.20131715719293 1.24928409552636 0.781418531337119 0.746129053465381 1.64024657000893 1.48367827173256 0.961788782009214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
24,sin(2x),-0.104220925518668 -0.459300257550803 -0.668043470524617 0.379087204255817 -1.53256005624429 0.336172948484691 0.607377086601463 2.07448697505832 0.652213751735821 -0.303563116695177 -0.335832741004265 -0.350148370724746 0.510080163658616 -0.410159589953095 0.775662511856415 1.5020795350363 -0.36707074909971 -0.753656386359254 -0.837737000660519 -0.218881194439566 1.84977572667178 1.01039297459712 0.202429974439296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
25,sin(0.5x),-0.204963797102125 -0.621668425181906 -1.1686413608309 -0.491208347034628 -0.736465473296035 -0.442919658159477 -0.549021858407834 -0.480834999825565 0.671720974725334 -0.100168552915377 0.0064009255899572 1.03812011970436 1.21053603197813 1.6283577258323 1.18194491914131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
25,tanh(x),-0.175097154184732 -0.58102601078244 -0.894614034262294 -0.766507109242903 -0.703788998303328 -0.971738277274526 -1.56479033653181 -2.21907268890495 -0.182486601712002 -1.19048503318444 -0.458030199050348 -0.380592885194906 -0.621442764167063 0.458418112983513 0.599165764369391 1.82885415585126 1.03547384505784 2.20488336894075 1.50177034245293 1.27008044551956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
25,sin(2x),-0.640626221247713 1.25692204449154 -0.0507678600848797 -0.939867583653086 -0.805212780685582 -0.37960472708982 1.89464186990217 1.47317446245331 0.205246592858165 0.249617642071972 -0.460424812252618 0.11776426368237 -1.37440996866352 -0.418670097649816 -0.598001481514686 0.902988780360412 1.07132683365182 0.45034082598494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
26,sin(0.5x),-1.22957727344786 -2.05995817441115 -1.51190473304032 -0.571178124616328 0.150998826398027 -0.817188605751814 -0.168777731376518 -0.179273332976339 0.141518362397745 0.133016424910409 -1.0308464248624 1.26727036413946 1.53244674409571 1.46410479868952 0.686266043343641 1.07954746210804 1.32992079004196 0.639435793405051 -0.271604503422907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
26,tanh(x),-1.42578278002045 -1.74979327376639 -0.720009701492017 -0.318099054938401 -0.598640118439721 0.0508955985512815 -1.02554585021675 -0.583810814587325 0.819823139601233 0.765957632751963 1.54411874681458 0.793722891544752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
26,sin(2x),-0.0311305605585583 -0.0398415160800563 0.312077606387681 1.06728952997571 0.802219643359242 0.603997645457377 -0.907129123705261 -1.37555136398683 -0.603747421221995 -0.0393814982764846 0.802529679653708 0.657964816164726 1.14057859657647 0.0990421439166897 -0.527687845759762 -0.527470906603555 -0.786016139036177 0.318731254428572 1.09546004174098 2.02531894082888 0.254997754462802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
27,sin(0.5x),-0.62733817696425 -0.576862425029639 -0.843071001403534 -0.937003293025216 -0.991283300303175 -0.580542504939848 -0.497125437404403 -0.523394156924075 -0.308176646972825 -0.525436862140369 -0.0736913971026635 -0.713829042600623 -0.0182193079435836 0.479326232745933 0.858487544919781 0.825608851131089 0.799882925416977 0.232748499233649 1.02385894587613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
27,tanh(x),-1.28064563448596 -0.302755203596459 -0.992236952067579 -1.11790102345229 -0.079495193785827 -0.875115876032375 0.396245252722957 1.852724159021 0.902242640405408 1.5500403138141 -0.0565990314722747 1.1182781798753 1.4582254592171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
27,sin(2x),-0.653325104740036 -1.0500364833462 -0.29923118332287 1.12569249778638 0.668852618265449 -0.529295874245543 -1.03009305382028 -1.18725719117755 -1.66533035411594 -1.69725612543756 -0.104599267401466 0.338572838096567 0.723685122093539 -0.651507205134727 -0.891132370496462 -0.431010297007667 1.41858892139238 1.03981540659547 0.694671462932973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
28,sin(0.5x),-1.31261940055547 -1.30409171178117 -1.04183879417958 -0.708372132519256 -1.99837158429448 -1.06633133394687 -0.0721011502850472 -0.633255238233828 -0.452073408913183 0.414799790558962 -0.0223183748493904 0.137023462457116 0.626103443074463 0.518195846269353 0.940978114646103 0.52157804737005 0.116144425694472 0.846756940109787 0.360532779867558 1.49825563806555 1.7715375885004 1.07254834007808 1.68576746208306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
28,tanh(x),-0.704261477971083 -1.52120114648448 -1.37930403849443 -1.11052577295908 -0.559881627851956 -0.163138257437319 -1.72724494071959 -0.647648337773674 -0.3319716703729 0.370139467183658 0.227266978290115 1.01016264334752 0.61499278774589 1.28057764390611 1.39004710730031 0.89359657189739 1.45816346488853 1.71287768492264 1.4795710444075 0.677764010162144 0.361573039324356 1.32967687665801 1.02010410494996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
28,sin(2x),-0.330860536955258 -0.751078989737925 0.211873295679703 1.64032812480538 0.567359633888164 1.01342261324361 0.481653951565181 0.100630424241184 -0.3801591926558 -1.31444851427967 -0.057833305311492 -0.45272774542677 1.19698804895377 0.859412465953794 0.998697010069844 0.663931007240134 -0.0828852221754719 -0.251576067657707 0.234852360641209 0.663827769046275 0.963888353233548 0.856067645978677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
29,sin(0.5x),-0.968230437451687 -0.829006331631974 -0.576492438474517 -0.307781107655057 -0.583410414601215 -0.704192776447891 -0.496537312138007 -0.501435097736809 0.695841655309625 0.616603350846997 1.29403677126155 0.803898132918869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
29,tanh(x),-1.9283174628198 -0.490069545006918 -1.30261584007479 -1.2624623715142 -1.56407521319519 -1.34222572911588 -0.330736755597565 -1.31101989526345 -1.61255613657286 -0.222255923619544 0.139079177835541 0.44474115283693 0.41921773206877 1.0360418625768 0.616553859891555 1.64875400962835 0.536277679456934 0.588879947246509 1.0829031388575 1.57607857251837 1.70695713450232 2.17803469002851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
29,sin(2x),-0.185292533569861 -1.69974021398351 -1.21311279612198 -0.652395209465194 0.649496196298291 0.418586267843855 0.946491086819795 0.531614533155765 0.216831005616856 -0.637425258375267 -0.73787799844065 0.629336299027254 0.884212376686807 1.57392197667551 0.970586577903172 -1.04329917149715 -1.09946721891767 -0.292481507180802 -0.251992269431144 0.937686068350337 0.612395145517214 0.0337514751777321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
30,sin(0.5x),0.109062501335709 -2.09053066252886 -1.35596978923724 -0.350697998835222 0.0852396272929061 1.06886146331756 0.20245081108543 1.13475982529083 0.366554844969934 0.890971608692131 1.38794752153033 0.746912092195646 0.366906036770775 0.524106647011583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
30,tanh(x),-0.923650875633532 -0.578364181565802 0.244188711752385 0.010447729822324 -1.27841424224566 -1.10839393487362 -0.949658414638427 -0.350842612568753 0.281062290795077 -0.775341167058879 0.744990881506386 1.47249842313592 0.727423436125803 0.646786567465487 0.509369342335434 0.605090985072071 -0.028151273612272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
30,sin(2x),-0.211919601090379 -0.561960583904178 -0.786733825194805 -1.59813762805979 -0.786470785396943 1.08675456771521 1.50645435724339 0.101522745150494 -0.482249158958612 -0.665284585767587 0.501975791927313 0.265774361896358 0.274349884462942 0.478916350349006 -1.48468325169164 -0.99252769743899 -0.392909688818471 0.0886408387533016 0.803049300859742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
31,sin(0.5x),-0.690504655178298 -0.455308273063118 -1.05477340850276 -1.0040124553148 -0.720466314020724 0.631095438992922 -1.15695075125422 -0.460966348348902 -0.728731739252767 0.802368769033077 -0.0245327029318108 -0.197794744151173 0.554100332330159 -0.452566674648251 0.3355158156384 0.921093333822662 1.7797883354738 0.886461354195024 1.53536249348063 0.381372498064346 0.0455702088643253 0.596679549339497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
31,tanh(x),-1.31158205764082 -0.559649534884536 -1.37831066487404 -0.907077547811584 0.123210045588529 -0.490722056157836 -0.982955889110018 -0.867137028187025 -0.919575684567376 -0.417770915719134 0.0196211944574773 -0.654817145410305 -0.372262741054964 0.852072393364337 1.72127705230859 0.607519717901737 0.825533147645528 0.735389045396066 0.823949512229153 1.83566329432335 1.35781551787142 0.740319451581353 0.937612913319203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
31,sin(2x),0.166240506607061 -0.698557294944742 -0.831430476239072 0.554431432976038 0.740699201537614 1.37509889109475 0.609111743944652 0.987507799962503 0.282568102668715 -0.0154125904812945 -1.56933140590757 -0.824733713577115 0.177726533109856 1.09339246678536 0.700679574952908 0.00212543194124482 -1.45090718711006 -2.09956748280658 -0.897670802342787 0.730134307443193 0.209642053306135 0.936245404396921 0.899318240288551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
32,sin(0.5x),-0.898487267823385 -0.576702744913586 -1.3167235203912 -1.44415270859135 -0.944005609303813 -0.632547112537914 0.196951948106631 -0.204241677645112 0.37392128016419 -0.151211089881969 0.466953041986478 0.420655811589169 0.518568154861262 0.676744243300511 0.375728565604661 1.86230296909935 0.742803434799719 1.22085144080361 1.63028845913386 0.885241406137806 0.490196257145757 0.307180235998451 0.934657977369065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
32,tanh(x),-0.470922304581405 -0.580717008201941 -2.11810675508405 -1.4217246609069 -0.841914034754127 -0.52262674205037 -1.24345224873579 -1.48153363390576 -0.439693723988176 -0.725878735274103 -1.55212913167441 0.095513326167593 0.559986159568759 1.02637532386332 1.30637013947801 0.511637946281417 1.46520068135891 0.817545231160498 2.09854712068198 1.26875818017959 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
32,sin(2x),-1.19240664863625 -0.783759837059435 -0.305341119585839 -0.171217809341509 -0.00180130620257607 1.13151965919923 -0.558697570174319 -0.249764974065876 -1.54156703775153 -1.49506485724973 -1.08501320487205 0.255541938830702 1.22644055939504 -1.15044639272603 -0.437543303361543 0.185885591794342 -0.234074774913931 1.12172734032642 0.579203223876744 0.706884168231622 0.38941405020973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
33,sin(0.5x),-0.846389400260803 -0.187579150217152 -1.75104500732845 -1.03306686093092 -0.833267639672589 -0.755809716012745 -0.973423510569805 0.13677691869064 0.200284685956188 0.68047323670565 -0.277997123029589 1.59347940075027 1.55614243769011 1.05649245312421 1.37283418331512 0.182011623301012 1.1154421695463 1.2113444744232 0.859420406012566 0.838877360774127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
33,tanh(x),-0.51551720681973 -1.10458893878788 -1.31991700936081 -1.19634349685584 -0.89173914124443 -0.344878189499493 -0.284472239012044 -0.528530525669916 0.0596963094672888 0.514488513191909 1.05537537883612 0.950081475759964 1.79058213576719 1.67681683539251 1.25251247488438 1.08248698459375 1.79855772412668 0.884790349837485 0.351594265403903 -0.0377379382389588 1.51378296577618 1.74288697764562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
33,sin(2x),-0.36700188447124 0.587639553400509 -0.496512032052973 -0.77441624317228 -1.48136199191058 1.1680675897554 1.31407921050623 -0.134134802978486 -0.598856615795956 0.778053570541609 0.670289546772994 -0.375535986621739 -1.74373067576017 -1.5496184624547 -0.391924822966311 -0.827399364352757 -0.333089536955344 0.499157556814991 0.0530875928335548 1.31769515387999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
34,sin(0.5x),-0.365098915775677 -0.573531766864418 -0.510063040220377 -0.981974264841972 -1.64714368068936 -1.65052022865394 -0.605757982551056 -1.12754091826056 -0.05529415901076 -0.496027036949951 0.282647820659544 0.915879193082502 -0.0112111498480445 1.28470404414924 0.92098198117098 0.636437215928652 1.00183102720913 1.19266643052035 0.509121885444979 1.23511008363155 0.288127308227376 0.292347556229327 1.18752632435009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
34,tanh(x),-0.574988624391165 -0.933166299065496 -0.80559828297858 -1.56571879369793 -1.21294618270367 -1.26577739190545 -0.357639827587684 -0.0664221982173442 1.071178968456 0.443381661961153 0.678625117298002 1.43842787895253 1.83103374158787 0.929912380431841 0.0782151062590701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
34,sin(2x),-0.0469998258265383 -0.846883320987449 -1.00415282577264 -0.956099269422758 1.08995839188099 0.788904718944998 0.0179663868209121 -1.06968774907311 -0.0789205433990991 1.4926800383078 0.954308063756895 0.800748931864199 -0.0973365485210368 -0.299720687880702 -0.22396843574197 1.5265171372884 1.27763418316529 0.979233399194763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
35,sin(0.5x),-1.16696623330073 -1.03404657131516 0.23595810754911 -1.69081092094024 -1.1673318829684 -0.189366463794266 -0.470453934164121 -0.457918100750642 -0.222250956513836 -0.031503929200939 1.27629555930545 1.01160058189352 0.530880220345678 0.468839386686832 0.366673215684604 0.768694010337828 0.321452628534405 1.14424161969879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
35,tanh(x),-1.2773682334349 -0.469588542492782 -0.924178373192136 -0.80572645218594 -0.888979320508728 -0.766476251154022 -1.38338271039493 -0.985201741826187 -0.832036322703249 -0.826947712868482 -1.06196227693146 -0.22968956792471 0.332961166833859 -0.0131919676582388 1.18346198236303 1.23524056224504 1.8661006764946 1.2234115719064 0.115378974686217 0.449308696893742 1.16911477340584 0.137622263330733 0.918475562520537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
35,sin(2x),-0.387162381785336 0.0231812875445897 0.809205911427062 1.6020792005974 1.29791950208726 1.10829600525726 0.697472288134617 -0.0877221251791641 0.00837127348163769 -0.856034638975316 0.0451126861843687 -0.700582287375279 0.595673896750002 1.72127908094957 0.835846518721816 -0.0369157280671751 -0.187042587200288 -0.957779607810057 -2.09780710521188 0.256845382473528 0.864251523261911 0.511206301398102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
36,sin(0.5x),-0.0791365211558857 -1.59377763248538 -1.0106428349799 -0.961637988791883 -1.41981786903375 -0.44721558243025 -1.00346407468968 -0.285854926661959 1.10143183432148 1.68174958890078 0.415374618986141 0.533509641122991 0.746072894282398 0.886051133420521 0.817251139241879 1.05862809265899 1.73298662786687 0.86110508532575 1.21608780593993 0.231219723276988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
36,tanh(x),-1.52191572006362 -0.909666601943552 -1.219866431839 -1.19758207488305 -1.48722879650266 -0.527495719658845 0.244772280526475 -0.691674637983354 -0.940668872340827 -0.612605107094928 0.143840748583528 0.413163112248727 -0.23950312309708 0.955325419667792 0.833136183437983 1.20754133719527 1.02231143037253 1.28208558551955 1.65583639030671 1.65703586554225 0.34277315831333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
36,sin(2x),-1.46064428716172 -0.922232962887871 0.416367467994962 1.66675015287849 1.37110738440876 -0.546338160372469 -1.94454270553865 -1.16874120336361 -0.08678787167519 -0.619211975303434 1.05955507897438 0.916571347159644 -0.0294541840364494 -0.0812197782636083 -0.342137203124742 -0.10979817197353 0.0448811840936686 1.29487682556421 -0.519982971871669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
37,sin(0.5x),-0.593285266687502 -0.97518793721307 -0.878975779346619 -0.740002476284812 -0.908817965216452 -0.965671907732852 -0.936360303650967 -1.60191832976423 -0.998063488139674 -0.758484784720049 -1.00369043199403 -1.50789637897411 -0.204463291500767 0.109265830450092 -0.120590136139018 1.12628955810843 1.51241220575994 0.320343388780367 0.164977357461616 1.24100631677474 2.13101607229428 0.986132987769095 0.660436452296374 0.562537632777824 0.838807780979923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
