id,type,series,series_length
33,sin(0.5x),-1.50035878195393 -0.893832170065921 -1.34230207049035 -0.833414579527473 -0.507012260982748 -0.552116720377492 -0.760321463574312 -0.752052351988759 -0.375926007302712 -0.343731581854956 -0.0848012564149129 0.330344183812814 0.410186749045521 1.25732503874526 0.733432325221285 1.10000384634835 1.12445903909144 1.15338520264124 0.602551861595024 0.948397297070406 1.25686713694564 1.27036000709227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
33,tanh(x),-0.779318467772331 -1.33615746879974 -1.45062637157989 -0.754992058908691 -1.24513976847767 -0.916875625728147 -0.892667776287006 -1.35332679674232 -0.653171499401754 -0.638061550031057 0.10742517628185 0.778327142671706 0.869894149785617 0.600177931423832 0.871353257802605 0.777261826390187 1.32562727830059 1.17296735703449 0.674433335600486 0.606897909883191 1.12681593768734 0.968590979617452 1.50498641302242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
34,sin(0.5x),-1.26386674364773 -1.06245575993036 -1.21080202837416 -1.42409768804513 -0.744837647577024 -0.253906580131547 -0.0500165714844686 -0.287408094358211 0.54867855278262 0.109056855248837 0.382577652573713 0.803785226427445 0.29888440570949 1.39479101155521 0.812871369258262 0.881581443123724 0.699657039371153 0.818918175944267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
34,tanh(x),-0.574121282554836 -1.2457039650317 -1.43145288100536 -1.29981474290854 -0.781367003629875 -0.9755519737289 -0.216029095342265 0.0676973388980918 0.548065782072031 0.909051113238561 0.826009518717138 0.925987464923474 1.11098500552281 1.34652867388148 0.657790888890425 1.17796676428827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
35,sin(0.5x),-0.489356274380868 -0.855826394073373 -1.09797189416649 -1.13160731618198 -0.833965706109305 -0.672133375672364 -0.607594501896354 -0.767446526723889 -0.0691449757547495 0.578391785663298 -0.00901815433949803 -0.0358225010256066 0.022224969776849 0.296753539163914 0.544107286813575 0.0387623405762602 1.02107934179984 1.44924277822444 1.18640775603966 1.54089946885934 1.07746812402979 0.877769205320351 0.612663942218096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
35,tanh(x),-0.995375321915773 -0.435364838454293 -0.724538301605089 -1.2791433644057 -1.23425420147848 -1.65529352657719 -0.778110988572282 -0.886836375244955 -0.933184367078505 -0.717491991685864 0.0122196789023667 -0.423020206571686 0.829584450481208 0.865660900122642 1.21552484924639 1.78392003484217 1.81548473030332 0.874063497659002 1.00230592555533 0.631584019814328 1.05233938264244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
36,sin(0.5x),-0.8656415900041 -0.926607516915418 -0.662815366807268 -1.39868749225424 -0.721216854454689 -0.672651662703232 -1.26700199609726 -0.694438687730474 -0.468381132303118 -0.0796177201546363 -0.301810245214164 0.14475023045377 0.633550030787059 0.821780954108869 1.35833050059465 0.521605238614175 0.82915168970399 0.64177352371084 1.2858324650283 0.743333804434991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
36,tanh(x),-1.06237116929983 -0.987658764746086 -1.13077025459727 -0.981472231675726 -0.854055750401914 -0.411500079370028 -1.83162748871677 -1.00343561091338 -0.327401987512184 -0.436471534614511 -1.10459919344719 -0.208076676255919 0.12407314185245 0.251195322508853 0.428757519521056 1.15291934333874 0.316313374580119 0.419731087354472 0.781641182167314 1.22388294070418 1.13894615605468 1.15764562788455 0.775777239265116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
37,sin(0.5x),-0.405820990735894 -1.06796963189017 -0.841628704150214 -0.830944361507618 -0.65553397585779 -0.603950986700229 0.460356733559354 -0.0903635635031369 0.0933810299320866 0.180992851428647 0.241421270515821 0.817393664297146 0.986958500981274 1.3191760958018 1.10135101135865 1.04216443608037 0.72007022108287 0.482011282552927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
37,tanh(x),-0.504993738106293 -0.748509179820715 -0.859615034035443 -0.821487674336354 -0.981748350287161 -1.33674197927526 -0.481293197449363 -1.08906701814434 -0.518240158731416 -0.878341891402232 -0.473224816980351 -0.0589538631492538 -0.886331948212685 -0.357828340526036 0.387024674351402 0.538431574663681 0.8168147755955 1.26118868769611 1.01312517004875 0.643091242926929 1.29922711608624 0.503747210699903 1.48902575343274 1.16179942140371 1.24136003047795 0.943162806421993 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
38,sin(0.5x),-0.918613615650913 -0.73955870291264 -1.26924446264868 -0.884020484970269 -0.908026892742732 -1.15805256844025 -1.03081257584381 -0.794862571253158 -0.739472731917894 0.0171419851880334 0.874547697750419 1.40441147284595 0.795910716150493 1.01424213847711 1.6366025072549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
38,tanh(x),-1.15760758669931 -0.661278653585231 -1.63305128378912 -1.312132648882 -0.393128165220154 -0.9877731976457 -0.510510638525059 -0.209634039296461 0.00363363543919348 0.341893969607919 1.41401978106681 0.758652356111863 1.33416421184226 1.06245895051731 0.813665269073077 1.13965517450853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
39,sin(0.5x),-0.962673280805639 -1.23978365242761 -0.592174907510855 -1.04610279512013 -0.741509394524812 -1.39730650159376 -0.636599657712244 -0.600897146632304 0.350803044625916 0.0947628985227655 -0.143441212127598 0.697528006050074 0.473428134859307 0.544718327756797 0.849072959634351 1.55615600193126 0.919716635891431 0.71673347588693 0.977054101607044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
39,tanh(x),-0.688139295526868 -0.935996364618227 -1.01789281617158 -0.320701814561511 -0.903264116593921 -0.742190707229122 -1.3133210731012 -0.578811193388685 -0.315185479241097 0.435039657661839 0.936018780262843 0.595981110389958 0.717928834603628 0.912367156248373 1.05005301610934 1.23190256093135 1.06613752177993 0.451485526146152 0.352863217900619 0.762477367335504 1.07127830699362 1.76422163856456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
40,sin(0.5x),0.125761949643374 -0.692302125456411 -0.690143679437284 -1.21534157806027 -0.961951395987723 -0.990662891602178 -0.785452128145766 -0.499171835190706 -0.406918275515479 0.0953004279506983 0.879409694822604 1.14401093245561 1.3427569491924 0.940426222826204 0.50017360120455 0.950424693220963 1.03481270922005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
40,tanh(x),-1.30149376711735 -1.16981809202678 -0.777952166187613 -0.748591873595457 -0.993209948596716 -1.1304613459804 -1.05524929697826 -1.24353969374855 -0.951687230784972 -0.292566202134904 -0.697881243252223 0.39827907544406 0.596392259679925 0.839232065722948 1.19562155485508 0.871032161621961 1.13569210044835 0.365791735208606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
41,sin(0.5x),-0.894087787876151 -0.985204860171735 -0.69964841999612 -1.09424025558928 -1.04650772119472 -0.671612283421043 -1.06804303413614 -0.856264794254839 -0.793608014018212 -0.754293391027639 -0.768401803266583 -0.0814960990457049 -0.0590937213329409 -0.360724390803978 1.19992082484459 0.731767132718784 1.17815046472061 0.822381502252609 0.806483843934996 1.0063315831547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
41,tanh(x),-1.36314618560999 -1.30834013153003 -0.848101625703232 -1.09895339671922 -1.59616228012391 -1.04478860942593 -1.58414670295076 -0.768704079542522 -0.0236167597729172 0.151431450258455 0.108524731565009 0.991417181213621 0.564238390026074 0.75595355236855 1.47005160998322 1.10311973462698 0.71125459952319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
42,sin(0.5x),-0.529760499576018 -1.13257258410379 -0.911561122608645 -1.27298544336595 -1.22889789764447 -1.18963744477325 -1.04864078723643 -0.687470688691378 -1.16523687195351 -0.214817004815884 -0.338302339262288 0.202796842318016 0.241639882978488 -0.0661210894079142 0.358468943882059 0.798024012181102 0.919172012485808 1.08705470593104 1.41663616425242 1.28914404260537 0.788132663722047 0.518628346617558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
42,tanh(x),-0.906715429614854 -1.2887360670438 -0.693195099444114 -1.07908257434157 -0.577703793699308 -0.943630751628366 -1.04421103995884 -0.997139114471524 -0.254800108735719 -0.0207130326417896 -0.403079797570648 0.003319094529043 0.432482899773355 0.767319101889237 1.00875508833307 1.52423543764677 1.07156260961788 0.968347125104257 0.96538431770705 0.969535276106126 0.992335293889161 1.30792330826222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
43,sin(0.5x),-0.595806752199551 -0.999268915822533 -0.566116563598352 -0.558673898027746 -0.604547317684102 -0.747571834162936 -0.561999716481576 -0.389578545514062 -0.293339298078908 0.474829141909929 0.230754539531508 0.977843394110894 0.44805645813593 0.556251455068098 0.710554913990419 1.16298503094655 0.559991184883894 1.17588157550997 1.0704277802317 0.302926029820253 0.2744121402574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
43,tanh(x),-0.69386627426643 -1.18128027253458 -0.349472351885878 -1.15618280683097 -1.33631290527329 -1.20182606442853 -0.971306256323902 -1.16138793539175 -0.18341216937864 -0.431489787504065 -1.32877547170191 -0.542034242295079 0.448001626597346 0.932402288398089 0.752815017903788 1.0648320320834 0.713607470688213 1.29626618410915 1.00284465247232 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
44,sin(0.5x),-1.33830917490673 -1.45378225377488 -0.816760659248123 -1.17999100037792 -0.942767535921106 -0.604034803234601 -0.4085886663374 0.194499484693115 0.568253993726332 0.914925063307692 1.23505109917178 0.878600983415277 0.856002971664042 0.971333909386585 0.580885704308404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
44,tanh(x),-0.746309912863461 -1.14625274845988 -1.21931929966166 -1.18715733963106 -0.552885437906117 -0.973778098271711 -0.444368119515725 0.622216305323846 0.345195250551237 0.805298715837278 1.15868695540779 0.922871404496303 1.31523150662887 1.23719679178156 1.2071682996279 0.878151048347434 0.854561165793613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
45,sin(0.5x),-0.661394138173487 -0.864081103276717 -0.96911594356036 -0.241829130361327 -0.765179093003348 -0.919435472387024 -0.61145218703673 -0.63710238503543 -0.226139570133395 0.187230876740054 -0.445648497567034 0.259113754899529 0.422344190872275 0.829588145583585 0.659599786473716 1.36281465162495 0.689197264809038 1.14013842518783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
45,tanh(x),-0.925269963204027 -0.909463520855511 -1.04367564741325 -1.0078206337008 -0.352107777968453 0.648060570092362 0.904699681401915 0.70116575471771 1.73621115399226 1.46760352398023 0.624423117930342 1.08991063876705 1.03085985458307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
46,sin(0.5x),-1.05652198817751 -0.917008912297844 -0.23916967452905 -0.672934384010464 -1.03125942126698 -0.789879804531445 -0.922068107135458 -0.429645133426502 -0.479637045707331 0.488943021983023 0.148387208733823 0.271061817282503 1.21215374731046 1.32015190138563 0.621007558712472 1.24468590607341 0.938431274652058 0.664457005717111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
46,tanh(x),-1.18688468017994 -1.32030546700305 -1.22669716741412 -0.32256459960588 -0.980305435376669 -0.895058215145892 -0.585620419234775 -0.286363516657852 -0.63775937310959 -0.396169362265776 -0.36362376302658 -0.0604296775358333 0.707714423374686 0.677393869399805 1.34354340223716 0.697897079438975 0.636026442184889 0.892534617951973 0.843942825040783 0.962416796843614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
47,sin(0.5x),-0.402348421067893 -1.04965357346446 -1.10388755872862 -0.753462661526831 -0.184799736014819 -0.745242688120559 -0.696694022102619 0.204764537792712 0.873263533815605 0.00364207758511037 0.698707487181227 1.14476843927624 1.0328368299137 0.466500574815316 0.890860009102858 0.679174176246869 0.929271910348342 0.695481835927094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
47,tanh(x),-1.06497746515537 -1.19577153835404 -1.17270829736666 -1.1475049930879 -1.27148143421262 -1.05013082664126 -0.800708966946949 -0.17637388787113 0.790577910777507 0.904400025014667 1.5952128416929 1.08584741505213 1.14724133773466 0.927367851089331 0.482983664765879 1.05625342000874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
48,sin(0.5x),-0.538337893088941 -1.58825993879494 -0.712762819609295 -0.472184760114004 -1.14331929180631 -0.383910634502374 -0.344819424420254 0.367945716978782 0.365669121578691 0.810223573081198 0.764071564721801 0.893602470639119 0.629437546144417 1.24131973747174 0.996081805380167 0.755192919207531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
48,tanh(x),-0.921578275502906 -1.42752259939735 -0.583984601013324 -1.45807556550409 -0.741683087528424 -0.927934568729923 -0.805884413175326 -0.893182377027634 -1.43980783660814 -0.91890258331757 -1.07957951161584 -0.387857926182883 0.410414458583193 0.987535957953984 0.178330669606783 1.41948928925966 0.939620969756747 1.23082412077549 0.769657952276613 0.782678704193063 1.17675605077126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
49,sin(0.5x),-0.167828434912021 -1.01470562473627 -0.740697744146648 -0.770448977319972 -0.890785089363344 -0.788532402846286 -0.755627519291129 -0.845833222276974 -0.811951762724809 -0.557050845491008 -0.306388572623034 -0.00959000701687326 -0.298270357976353 0.465608090747544 -0.0605662611009052 0.609141165726728 1.23036046974876 1.19618503765406 0.621292809433491 1.27427836609628 1.09897266632769 1.22316002274211 0.508141379277857 1.10612049801942 0.839435742159763 1.03554803370635 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
49,tanh(x),-1.1915412069703 -0.709203897443089 -1.06246413176243 -1.1573707319862 -1.41602859227561 -1.07317691333937 -0.910697993469293 -1.26346760611066 -1.08410827447792 -0.561987401265357 -0.492520404516549 0.557748041017282 1.34194119448248 0.81924997797414 1.15578062455544 1.14334834794468 1.04452348478521 1.47729954509049 0.989179661506336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
50,sin(0.5x),-0.927307911869291 -0.149508992991824 -0.616372265748408 -0.87862091979275 -1.51689767912827 -0.995333042775932 -0.85432320662375 -0.730302207230992 -1.19808251886743 -0.151900307112027 -0.256033063513134 -0.0388420136304025 0.440545871455822 0.690789075063508 0.185885008336656 0.394120584252719 0.888583846141736 0.287514509180423 0.922675548872065 1.12408855733308 1.16206313061402 1.56475359642815 0.924898240075598 0.754017084167936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
50,tanh(x),-0.733353865595407 -1.38542553796084 -0.763938462074246 -1.41015581525104 -1.13909897672965 -0.682885510530072 -0.890663053205385 -0.23335794634353 0.254982459114393 -0.579339535510855 -0.0247146571998083 0.32510275940611 1.14288662965422 0.569099392343073 1.35798170137994 1.17932073471457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
51,sin(0.5x),-0.63392297195324 -0.605321914790031 -0.920164534914557 -1.08858401493298 -1.07951617211147 -1.01337819464068 -1.19383038768161 -0.775100437735413 -0.195990394289603 -0.00977613805935365 0.0192725764847979 0.378942287174392 0.672384806911033 0.29914341018577 0.414275367580502 0.923975483334679 1.26445814333239 0.614123241586078 1.48009450257748 1.1747762726075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
51,tanh(x),-1.02803850948456 -1.22020860280807 -0.974439490915476 -0.945104780444579 -0.788482461189492 -1.0058365580819 -1.07834148820753 -0.714078145531997 -0.60228409746225 -0.262812700377192 0.85896803539189 0.73212098143548 0.918878761706107 0.787140278067446 1.4871488970514 1.18871652784974 1.00154232146589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
52,sin(0.5x),-0.675199388023798 -0.820416293387924 -1.05442269101815 -0.891459944407951 -0.934962821594558 -1.09992916015303 -1.39164150182377 -0.998205814985779 -0.311003249409686 0.38881642479599 0.281707199859591 0.134579804160749 0.679532078635032 0.659121035689627 0.6194634421638 0.860150811499947 1.22524027000243 0.415710880156553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
52,tanh(x),-1.02612176836516 -0.68127637516869 -0.609103080610362 -0.953212407837727 -0.881303648667733 -0.929878219264234 -0.85411619147166 -1.18844382765762 -0.681065441247958 -0.794304861053428 -0.882046452022284 -0.470270805308035 0.528976983539257 0.712598557493444 1.07476441245011 1.50629668103751 0.464258678840687 0.529635173429072 1.10574074372407 1.10079279208344 0.48216316322976 1.47369011517768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
53,sin(0.5x),-0.939404210257749 -0.488183952505376 -1.44921250450471 -1.20910618069305 -0.737770438479773 -1.16964994990509 -0.589508728011071 -0.504520150247289 -0.591320544815012 -0.413659149910997 -0.699591057370955 0.277019483706571 -0.27907328666929 0.816478728842603 0.903479623831306 0.779807653442571 0.633334629701231 0.622199567981608 0.929912721627535 0.603843416384865 0.632438085099359 0.978701252728203 1.27002945866488 0.889996952243169 0.867358600040625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
53,tanh(x),-0.889320935864779 -1.36779469305374 -0.981972602332938 -0.564710845374593 -0.856091330601406 -0.744150866810007 -0.261317392345345 1.20299804665747 0.680404622881654 1.00944029520251 1.35368564854672 0.905081156797619 0.915476334570939 1.47018829310152 0.634190467553493 0.513936898809342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
54,sin(0.5x),-1.02035304483154 -0.735707649333907 -1.04931574484791 -1.00807731583999 -0.868420625219183 -0.161338819115653 -0.8856911112712 -0.3831970668491 0.140899665981898 0.11638163002117 0.26745407001753 0.529559135900225 0.322642073048388 0.203153193657353 1.35332300069678 0.743090027111277 1.39250891263433 0.972801237495976 1.04251365882332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
54,tanh(x),-1.58846518251264 -0.724429880678737 -1.08886198871685 -1.19229217965624 -0.252828493045291 -0.561931471964213 -1.43239219072703 -1.02678728078124 -1.60992833860015 -0.88378531928417 -0.620859648049305 -0.0140536452891758 -0.379024562523641 1.14887622456289 1.10810706547274 1.36868424907721 0.720214569323382 1.22894133169297 0.615373146065544 0.598167325134562 0.482292937552014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
55,sin(0.5x),-0.566653959721116 -0.929138986747342 -0.894170282999594 -0.827821337764803 -0.940156287307588 -1.35197550341833 -1.04237562315662 -0.956438109002815 -0.787555725161305 -0.756112623428792 -0.427774923034844 -1.08987316842073 -0.0287838389033193 0.125983191162767 0.915871132068953 -0.0419053625781503 1.12650229794478 0.788445931251689 0.716836393032197 1.05059096868806 0.809733944701366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
55,tanh(x),-1.60719496140235 -1.19668270095664 -0.393578079277929 -1.00335061059443 -0.987194654331264 -0.94837163812923 -0.184926085250225 0.0762743156830618 -0.201033467944174 0.299587031024608 1.01114709755114 0.558055753960617 0.970935724194639 0.864451851160138 1.31426951862357 1.07376748598728 0.881638036426792 1.24380913888617 1.18617415376738 1.21405870530754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
56,sin(0.5x),-0.317003542635515 -0.922491048807543 -1.04904576691905 -0.877227000513053 -0.62472808891591 -0.381731103622665 -0.710135582642731 -0.435948901267373 -0.0515994897157502 0.644843286344463 0.693856706412122 0.720559510047663 0.784352649682614 0.779458437108903 1.45138597859749 0.500848123424295 0.92725479365491 0.919529224895525 0.956858079339598 0.303430646114879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
56,tanh(x),-0.762276383836162 -1.48172827202489 -1.15428368898489 -0.992510651610628 -0.639314425962306 -0.948582001716347 -0.558937910718179 -1.24805363485111 -1.11018614768854 -0.969720772298106 -0.680543607837494 -0.768823041424281 -0.0203280070765738 1.42840432292455 0.719243631203598 1.57735497946261 0.870422840948679 1.49609425286184 0.902550216994761 0.508411514916369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
