id,type,series,series_length
33,sin(0.5x),-2.42781774124486 -0.254519982507868 1.43912970980456 -0.329188464469504 0.986513746164066 -0.0907056920052361 -1.78023331875239 -0.400024814349205 -0.645271231298603 0.197471893464658 -0.733348647523514 -0.480994981080925 -0.739758158179186 1.52284685655528 1.8691175552843 0.664051509555125 0.11238319945676 -0.298059676784088 0.22651303543908 0.73251576661383 0.978102514551461 0.209499594233013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
33,tanh(x),-0.731566236786823 -0.00254405911572453 1.07604253787252 -0.156256753909527 -0.114815486564309 -0.801968823000025 -1.3537049191575 -0.743623405942929 0.503511554586561 -1.59128566729132 -2.12069576247531 0.80715491191896 2.1030972494519 2.48162585646807 -0.0342619520172952 0.238896729251053 0.517797466547661 0.260904710190591 1.02161246193349 0.307961070617802 -0.52972615322405 0.318000516899452 0.109777266689844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
34,sin(0.5x),-2.48774912525706 -0.50479273462076 -0.445621748073712 0.408073348489704 -0.353768316249515 -0.481081610779889 -1.86479574547511 0.19155316334417 -0.621657160700302 -0.855857884273008 -0.179364107076331 -0.656494300631573 -0.489107715820707 -0.00678135301050098 1.55537896796285 1.45564608129561 2.05215259663403 -0.047145884678546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
34,tanh(x),0.120955884003142 -0.0385114167948272 -1.5623397257586 -0.86661270281135 -1.78528414801683 -2.07402048801701 -0.497268375000039 -1.78479957841151 2.74155540789132 0.530186021371642 3.00364415776348 2.34128177850012 0.556411228297523 3.02293804510164 0.693337498546784 2.77240969113421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
35,sin(0.5x),0.453642212976784 -0.283234939495357 -0.444485789763847 0.161057394445335 -1.26615177037249 -1.54608785790061 -1.31650450782987 -0.947483711809927 -0.00926436585296098 0.265152081518405 -0.677653585408144 -0.735047670692768 -0.524663115002571 1.242499767578 0.528030792030255 0.495598144936097 -0.561645401195357 1.78253506404341 1.30925865515422 -0.187361909739018 1.32006444945621 2.21409936848939 0.212980177205844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
35,tanh(x),0.139923453576761 -0.582364145281703 -0.411502517051709 -1.71417538834848 0.943860488630517 0.916728056455806 -1.60573106069055 -0.731565227642813 -1.19412795382431 0.137269471466293 -1.95047920207069 -0.249771542880516 1.44951022108246 2.2135704792541 -0.0920397937757083 0.70292974896002 2.23298947371664 1.37704049239019 1.26175965572455 -0.332591101139099 1.20254874530179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
36,sin(0.5x),-0.804067555325322 -3.35948021324462 -1.15454482918038 -2.08048561846014 -0.240012887263089 -1.03633968776147 -0.121493035262961 -0.156049598736634 -0.22202002286088 -1.30866359826972 -0.47385823336864 -0.99576257705385 0.388195189526087 -0.132110596925263 -0.0205167287337837 1.75684183249503 -0.975757172926935 0.304635388469444 0.25670514360962 -0.598949860299204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
36,tanh(x),-1.81035409915761 -0.947289120546921 -1.85078534316255 -2.21658887511001 -1.59751159746417 -0.468426894185667 -0.737699630391102 -0.718448093469828 -1.75562419741189 -0.935216604857736 -0.329097986019312 1.2192879695386 -0.345359025012707 1.39659003110608 -1.62710635884603 0.456852756539891 1.37339033173831 2.61316545538233 -0.273218409662106 0.504037447770406 0.361549404280442 0.250504110407551 -0.556376157190318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
37,sin(0.5x),-0.662279964676473 -1.95931617473194 -0.707953466101205 -0.33775727302437 -1.13234055183319 0.218673183341231 0.790637113414314 1.35130567330406 -0.910312301970931 0.0939330980239593 1.51969245571159 1.78415415648313 0.436756127719621 -0.869076541476674 0.694075724382276 0.867892275478414 0.353325593439884 -1.6829103013313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
37,tanh(x),-0.286779725953453 -1.77622818714602 -1.04481578476529 -1.59310629058893 0.163002119713647 -0.955457045852431 0.710083331913058 -1.68785231825163 -0.311531059793523 -1.32129152977199 -1.38544293589122 -1.2853520995215 0.201973694792041 -0.571784617046565 0.250297970126114 1.11380287104413 0.15810988314361 0.736855579568553 0.748564970798255 1.36395650634708 0.444884050517678 -1.36348971114978 1.77858021232137 -0.566102836329952 0.288080277295585 0.808390178799721 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
38,sin(0.5x),-1.67007625667483 -0.227619929172017 -0.688466378538234 -1.70826788862612 -0.202127559760868 0.278573160127892 -0.846056351284675 -0.937123735118739 -0.143192786702405 -1.26516403008845 -0.155597236614244 0.316576317141154 0.400328826517517 1.60604931903231 0.949525123473888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
38,tanh(x),-0.553011891252183 -0.783165871535603 0.281984271481199 0.245511538545001 -2.43939751735649 -1.28609943632388 -0.064137374396098 0.333464210777676 -1.50969860699479 0.247851117204275 2.13724997590691 1.45344336116283 1.54494185781652 -0.0163356340887207 0.429440176555673 0.830603808115155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
39,sin(0.5x),-0.522771028694676 -1.87674716170075 -1.34458946821199 -0.67572171750204 -1.79755043551629 -0.0992129960461158 -0.854576611354975 1.90082999601382 -0.715566381519457 0.511426028762913 -0.298880734181304 0.775013078805366 -0.813726089806198 1.43434631522003 1.51469692539717 2.54429251120798 -0.209453530133984 1.90185425514645 -1.6523006918479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
39,tanh(x),1.61552705669718 -1.01777957942131 -1.72459920143634 -2.21776165109325 -1.5488154572219 -0.496481939950081 0.0266715245112377 0.61937272438922 0.339049712267965 -0.260762812386412 2.0145396475188 0.729242506088186 -1.71558998789537 1.49010724587565 -0.476286524305069 0.178880607542572 1.19598590803632 0.0640169675868838 2.72359777482224 1.61346358145122 1.16543057039355 2.31848659000859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
40,sin(0.5x),-2.21626293314081 -1.45312388929831 -0.793775970740261 -1.49620763753371 -0.779375627747563 -0.449617294197167 -0.74584766797166 -0.939034971487518 0.649069666610696 0.644504452767384 0.469080083703249 1.00649353275105 1.5151948434984 1.52819036493435 0.207042127731418 0.201585003750058 0.62896192072137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
40,tanh(x),-0.704787688641648 -0.845427474773535 -1.27856614054535 -0.819435891828565 -0.687081999931229 0.37882775678527 -0.946201727638949 -1.2341666513054 -2.57396978601378 -1.29909638227456 -0.0339368448051952 1.08168278900953 0.533115671157689 0.0872712576777847 0.877980618514455 0.349221307260177 1.93461828743861 3.04223304665438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
41,sin(0.5x),-1.39674652221447 -0.974085047503711 -1.23362349128753 -0.251246353950663 -0.356105388653825 -2.12147915705256 -1.40381895944193 0.203113101395413 0.58761676508854 -2.10958924261923 -0.311865615974089 -0.878190554871511 1.1741849014712 -0.783785450951278 1.09784503851075 1.42306735766979 -0.982346988044237 -0.231339910308796 0.985044397421404 0.323873525226427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
41,tanh(x),-0.887104066241575 0.411036682582753 -0.876416236705973 -0.13025474696638 -1.48919957085411 -1.01353641003054 -0.559992869472227 -1.67146721247424 -1.90291198274824 0.0352239298363048 -0.365419908785713 -0.318746142060472 0.974556492507658 0.935459386380886 3.65151682051496 1.13155112594992 1.40730145838071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
42,sin(0.5x),-0.300929538624802 -2.23219264103555 -1.1013672253322 -1.2662198695597 0.0524590864970693 -0.471147958614438 -1.28809099441636 -0.216529673614121 -0.0103832854180508 -1.179708424642 -0.341035757121885 -0.934715096804742 -1.95632904653344 0.34006548456867 1.31477149968022 -0.571945527811847 -0.0613356138660275 1.9898977857087 1.25336546119014 1.29633406796138 -0.46573904332519 -0.370457698100143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
42,tanh(x),-3.53547017244912 1.25266043047401 -0.869766570007964 -2.72088383280241 -2.58671552404621 -1.4784437802176 -2.40791779228377 -3.184493034449 -0.277220415106153 -1.67318403197622 -1.73712915107339 -0.841833552224548 2.10324813203728 0.700485553586379 2.38036193310862 1.18807746392832 1.0254238204743 3.31780928606178 0.481921398638468 -0.805369212414487 1.97990738924973 0.721778538224081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
43,sin(0.5x),-0.0736072753214841 -0.195848817558112 -2.24729843584157 -1.7822852752615 -0.244169671861406 -1.75318166939682 -2.08861629345012 -1.03998578543767 -0.104884534189176 1.38018525684049 -0.269309289989701 0.411693607784681 1.14369516711085 0.557786888314867 -0.316551671988446 2.12842939676226 1.80791933952737 1.4615205877758 1.76450529324733 0.513232694777114 0.912148385668234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
43,tanh(x),-0.149133446949037 -0.669265176926232 -0.06010561940758 -3.31127508518509 -1.83315995092127 0.00341946727103681 -1.79423700904837 -1.71780516797761 -2.35228264722794 -3.32573190618006 -0.697039475565496 -1.95531360649437 -0.406999118899612 0.135875886580395 0.172030599022743 1.28220216473369 0.922604524299695 0.808144571031765 0.509358144021275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
44,sin(0.5x),-0.0291558585320998 -1.70266709228831 -0.914177286378125 -1.98204494161653 -0.515034548962583 -1.07880445231959 -1.16879661690489 -0.305439082388486 0.680439779797157 2.17817939467105 -0.43673554043 1.36615865053898 1.0327505921075 0.0705931287661966 0.674698463141796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
44,tanh(x),-0.466042457335019 -2.48397292246335 -2.23864507848434 0.757499129802433 -0.238719545279584 0.573848828836253 -0.0454672894694177 -0.0748831188436206 -2.2387046518307 0.305213015873929 0.845430017268279 0.0835643157033821 -0.36841479667401 1.02790455728116 1.13234962608116 0.957062789085279 3.39620775664507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
45,sin(0.5x),-0.295436301970009 -0.825355095858052 -0.405906314344647 -0.49117293672703 -0.839717843894862 -2.08509743070596 -0.905617010866924 -1.05814212805556 -1.42371786492831 -2.36033880531186 -0.858999816192965 -0.208065206153877 -0.0827479894152535 -0.338218769455209 -0.229203221885313 2.12633193579876 1.32417708754853 -0.531097808689027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
45,tanh(x),-0.651277826224118 -1.88855187192783 -0.398141020695346 -2.06734480376861 0.0774917205354126 0.814058376439314 -0.170933356682699 -0.199075064728634 0.59608892377814 0.92332327680951 1.73428043629337 1.0618910551277 3.24800358932675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
46,sin(0.5x),0.324030969131771 -1.00925423115667 -0.253793853196441 -2.02669881798578 -0.627632339308324 -0.672780040046532 0.265221106664438 0.114227079760062 0.00706163203623668 1.06489107047952 1.17553540948897 -0.134543662808373 0.862756490611523 1.21077543874165 0.343890420385344 1.0877926668506 1.01635598797937 1.25393334882982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
46,tanh(x),-1.46574434273773 -1.3269558526285 -0.708981405306983 -1.31868639756129 -0.616513652023893 -0.532765916084059 -1.94115156622465 -1.77997733616072 -1.12972816244673 1.94619469216026 -0.528499210235781 -0.0940802927816701 0.251319393071514 0.791488641930688 1.41584081989882 1.94729592931224 0.631829184868125 0.523611966998174 0.322844906687175 2.38271750416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
47,sin(0.5x),0.26266796037689 -3.13390459874247 -0.324717672415766 -1.96748372601346 -0.962883181507691 -2.29643022423956 -0.245364334405032 0.913139336387091 -1.3330918386371 -0.910530143799786 0.285023153911784 0.732767502276982 0.237671089267241 1.0188890538078 0.687158520269209 2.13435566037224 2.10290572481058 0.9806649041826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
47,tanh(x),-0.972035904950281 -0.298660694205373 -1.93787925305781 -0.98535632742675 -1.43155522878837 -2.11556450645413 -1.48438904808322 -0.754363296559281 0.208134495518168 0.984868798658185 -0.153241802331673 -1.16509766859743 1.00507082080603 0.493276137705032 0.518319541189746 1.60419670375263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
48,sin(0.5x),-2.2729237505441 0.252328209784526 -0.527941386108071 -1.90042289706551 -0.0802247697763211 0.865981937994104 -1.31708082930734 0.97214637148872 -0.519595653909357 1.06176341184807 3.63340273880835 0.173679574041254 0.699446658830504 -0.661199272991653 1.34922020822683 2.73845601802448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
48,tanh(x),-0.485031760524352 -2.78584263059736 -1.1900652057005 0.127438212058037 0.456579164999595 -0.275559573877724 -2.32312147742658 -1.47399648996508 -1.24751531027793 -0.603924553465427 -0.53891245483998 -3.01992353713635 -0.830678266641275 0.298400890178388 0.118504535703707 1.7460611502574 -0.232521905835604 -0.768658534841872 2.3524010135737 2.00682621720376 1.59445514492218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
49,sin(0.5x),-1.22517785608857 0.00344175109664413 -2.09797393442195 -0.498047732132708 -1.25429175901636 0.527897910452745 -0.904507531352988 -2.04694239098787 -1.05794717958718 0.0572481660893205 -0.196388233000228 1.10850628216529 -0.658696469856448 -0.227586982431819 0.167399859026882 0.223118474694965 0.368148900665418 -0.185485611173494 0.83459601972656 -0.284626486676829 1.93924738795743 1.77968356290847 0.77642042841409 1.24833946440286 1.58724879669206 -0.0422612530102848 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
49,tanh(x),-0.434254233473353 -1.63106543043907 -2.85588889608969 -1.85806467225399 -1.59742606330085 -3.02611972642846 0.618611053337463 -0.951135541722667 -1.43298102993707 -0.585954113247787 -1.4197569089093 0.921693840273431 1.24263438009436 2.34252911121686 1.26822127974653 1.17755667464486 0.0561296144565221 0.458540954859578 1.58041388726695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
50,sin(0.5x),-0.451006891869458 0.0187011760938008 -1.09465694333654 -1.57203049588427 -1.74782918130902 -0.801842388536372 -1.47920877662071 -0.0906532755269951 -0.723671824191289 0.270056756263187 -0.350004251385597 -2.11731182378922 -0.92969544237753 1.28830124609267 0.544360339736106 0.037532157467372 0.0245578089725013 0.102887931399759 1.47310163650541 0.737385693535495 1.63660062580901 1.78483151221885 0.522788527581747 -0.0249648138046511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
50,tanh(x),-1.17398419154605 -1.27118277349435 -0.564347678166709 0.210010263110883 -1.63903375309192 0.253387714297462 -1.80237718055884 -2.16436372617181 0.525916810930109 0.689627920536769 -2.20336025485909 1.46878505207323 0.63376795037965 1.20445344434824 0.51443868059706 1.47971901722745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
51,sin(0.5x),-2.70380295641475 -2.42784698394448 -0.400116997092693 -2.24686933229118 -2.59224308962585 -1.10352884753524 -0.343024510929739 -0.078311355718158 -1.99430261533382 -0.818369809049496 1.01953054573878 0.147347975152484 -2.30870688185018 0.11392349487607 2.36665177752395 2.02502362250809 -0.0845148186165064 0.583155458593107 -0.851144615056115 2.62065135057465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
51,tanh(x),-1.11046616792446 -1.07849147779062 -1.78969117876451 -1.23823598361778 -0.693596119500038 -2.02859619667793 -2.25871627637897 -0.175134580257517 0.274996490150498 -0.54492722065969 -0.367055420756646 1.1751860628505 3.21194155899524 -0.0133200114120704 2.34862451556489 0.0262969791720533 1.46920190915356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
52,sin(0.5x),0.578208053769572 -0.12926092124897 -0.946396667419978 -1.5316293499259 -1.79785006393466 -1.15667670578566 0.0960316896190785 -1.02210026377719 -1.20207228984838 2.13747624886318 -0.994033956842614 0.705956603988292 2.2572195550377 1.98087939270243 -0.711313478656057 0.683627107277261 0.400568430268673 -0.568062263993301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
52,tanh(x),-0.909998507179475 -0.330097201951278 0.110947491772414 0.420603841867309 -0.25672375827426 -0.435909123344262 -0.979127876455306 0.0799911229043055 -1.08680824570414 0.826264937385616 -0.162034015543017 0.0626723134475583 1.00079983309421 0.498483195836752 1.08884709373093 0.510627776746319 -0.329253477837317 1.19378461839545 0.370907628090115 1.11477053325043 0.549821796215215 2.652519998436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
53,sin(0.5x),-0.576497910937085 0.271386407948843 -1.12595540308618 0.79478500469061 0.0434255239464473 -0.802557454079378 -2.1626659456261 0.586388949219907 -0.974883562038974 -1.10084011360532 -0.906445290945611 -0.821353531663439 1.27451800201955 0.293100069196445 0.798737303316181 0.34812335341834 1.42902253247897 1.54875722787199 1.68030826728529 1.18221024308841 2.23549938702165 1.36340842630879 1.96315759319939 1.23520344200896 -1.29655897668688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
53,tanh(x),-1.02059527525206 -1.4881744434026 -2.19657560355251 -1.78454876120513 -1.49278113926297 0.132335231672503 0.661116351388734 1.87068209000145 1.65111026279056 -0.106059376711642 1.50814988600598 1.36136629167027 0.0507477465227227 1.29542043909704 1.86206293634035 1.97436459628535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
54,sin(0.5x),-1.26310762263165 -0.57917975657539 0.00187740794782454 -1.41761909339151 -1.11783018809645 -2.3527257788549 -0.851517581230431 -0.676176532541667 0.425254658196599 0.0811982891150805 0.125229680561831 1.40711764481161 0.468166818083991 0.875614141906696 0.498100366313073 1.79209463424178 0.982055291252458 -1.29791078912022 1.11266065416825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
54,tanh(x),-0.544086977961083 -0.621419791651579 -1.22395244956445 -0.781786010952154 0.619886332915975 -1.42889779867885 -0.595401167457947 -3.77513110505994 1.22134334509665 -1.24756298289741 -1.11979109823826 0.993044108084095 0.379264913358141 3.32045190719259 0.181080896262167 0.51252622957827 1.54352673849545 1.51430172196365 2.65120106648011 0.626244038469194 -0.63225595200925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
55,sin(0.5x),0.0687906260017727 -0.739608647100242 -0.659254402260694 -0.352965282754281 -2.51992081147325 -0.551241554291222 -0.79104632168984 -1.6283015976987 -0.8756940888862 -1.51730372400977 -0.14205121648713 -0.870999005753095 -0.172267169407876 1.49585698878565 0.387009071947863 1.04214903628962 0.143582915693782 1.16234068010596 0.14047707096176 1.42559605749233 0.51962262955002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
55,tanh(x),-1.6243911308113 -1.06388342203832 -0.856286532072384 -1.48792897770934 -2.16161028334093 -2.39811151114351 0.2842684263425 -1.15664470694615 1.2802800823753 1.57782666379539 2.61944151440986 0.854608709680941 1.78954965487354 0.925946863234429 2.11415129589911 0.897539049770878 -0.158751172119917 -0.127588764987823 1.59050386369387 1.62961270788406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
56,sin(0.5x),1.33721012207626 -0.270294116593866 -0.59323205212603 -0.0812850840132635 -0.49047615172593 -0.136662200150003 -0.855560168754392 0.866084380639096 0.160624933226669 1.05550042234035 -0.07456080898461 1.33102320638824 0.73422786432542 1.92312325570194 0.550132886753745 1.72160061915281 1.06785694958017 1.25845880760102 -0.362290268102826 0.298282230812495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
56,tanh(x),-0.872395972472855 -1.04744957338213 -1.35306090028839 -0.525861915813946 -1.16567918958605 -2.0074862043921 -0.150193076297661 0.299636839544757 -0.432379723091222 0.890107912572761 -0.454391298494535 -0.233710121554091 -0.67681877694902 -0.222175035075875 -0.0787156865768136 -0.0578227981208219 0.913660381679407 2.11602426089858 2.86897474424727 1.14371342401856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
