id,type,series,series_length
33,sin(0.5x),-2.02919344913218 -0.878412257790498 -1.59747036416072 -0.722775265591467 -0.181028141362362 -0.291602951863104 -0.887373011985642 -0.944861684920832 -0.394069927816451 -0.420125706039498 -0.0706720904320708 0.538037372082728 0.506591227214454 1.69537940256895 0.758869072067304 1.31369884481194 1.23760088535251 1.26605669087705 0.338487248069978 0.915771486288593 1.4411384617863 1.60651788496476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
33,tanh(x),-0.632489867516753 -1.56105703187787 -1.75235349370923 -0.593811124977076 -1.41441523586445 -0.887278238035423 -0.863152963422214 -1.69728154489838 -0.591725443449026 -0.65532077361275 -0.00758105046574159 0.96976025885937 1.01178787967741 0.482334600953043 0.879922379777538 0.665097797700263 1.55631069214423 1.29133741070001 0.459245631786567 0.345956636405428 1.21204355409337 0.947903217942267 1.84179662719951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
34,sin(0.5x),-1.53306753204704 -1.10451056626294 -1.35401108701472 -1.77749611987687 -0.737826596489238 -0.270417369833817 -0.0126976155479971 -0.491549758202314 0.818924006764109 0.00470807088664799 0.174111284321351 0.820001144943762 -0.108670039081948 1.68815417279212 0.689894939935019 0.815662305416432 0.533905376676085 0.854114833051423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
34,tanh(x),-0.29037951533931 -1.41081614946223 -1.72264183941532 -1.52551010000275 -0.677651675660329 -1.06765683987601 0.136845229983455 0.252330240449563 0.475407266821432 0.997123237310923 0.723614426171807 0.884926951490862 1.18803349151389 1.57940452892155 0.429903066730554 1.29676387930926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
35,sin(0.5x),-0.344189269843748 -0.899878624659187 -1.25657611624499 -1.24631244031344 -0.731833663219313 -0.453973259166286 -0.416657476295573 -0.833904702833014 0.264587801046961 1.03464964636495 -0.0275665248377917 -0.155244416249601 -0.140011738233332 0.238785629137669 0.506683149349462 -0.455036998141547 1.0949881877353 1.74963877578566 1.31245558457069 1.91452568164246 1.19490603727571 0.902766466041773 0.510357776841139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
35,tanh(x),-0.9923997938672 -0.0594234499409864 -0.541691753220114 -1.46654848175224 -1.39258136259339 -2.10793604111089 -0.656003842775648 -0.919797509069434 -1.05841355624361 -0.787704843037427 0.308385660891941 -0.730095874243147 0.864678799382002 0.8704351169776 1.41806271035682 2.34286147845357 2.37273977881544 0.795140921666472 1.00690169156808 0.386224951603726 1.08738490989955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
36,sin(0.5x),-0.831427957687462 -0.904646108202503 -0.446583097715919 -1.66489678680274 -0.538035797148931 -0.469711928572403 -1.51566996663042 -0.65382833007832 -0.335462378798395 0.0997772174303421 -0.432353738430822 0.145710136216027 0.65575438930527 0.906116786879944 1.65707345239331 0.203576209768563 0.728279383050208 0.437432850575563 1.5421799389399 0.728140880535964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
36,tanh(x),-1.1040595395073 -0.979608652324726 -1.21824284555832 -0.969602438643375 -0.757554167881488 -0.0204763400261186 -2.38820350799054 -1.00927972259535 0.111380755445105 -0.0765660545064216 -1.34410493352475 -0.207293118140454 0.181726373130413 0.232035859912598 0.387144220274954 1.40357028747789 -0.0451440922599393 0.0917397738702901 0.672396723995474 1.39541110927238 1.23463540906699 1.26386949974103 0.626979056722994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
37,sin(0.5x),-0.204963797102125 -1.1686413608309 -0.736465473296035 -0.788907242314345 -0.712727199124773 -0.774111560145646 0.671720974725334 -0.327659293699976 -0.100168552915377 -0.0289073690292185 0.00220645551987275 0.794667934691542 1.03812011970436 1.53286097174794 1.18194491914131 1.10475103785811 0.599242865697517 0.292603344065857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
37,tanh(x),-0.175097154184732 -0.58102601078244 -0.766507109242903 -0.703788998303328 -0.971738277274526 -1.56479033653181 -0.145104594450195 -1.19048503318444 -0.30547048154687 -0.967009430116489 -0.380592885194906 0.189763090805907 -1.33771857140173 -0.621442764167063 0.458418112983513 0.37942400635279 0.753545920938671 1.47164256654347 1.03547384505784 0.410187163779685 1.50177034245293 0.174768756952262 1.81616970898801 1.27008044551956 1.40251830270977 0.905423949532134 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
38,sin(0.5x),-1.00452399395509 -0.659220797488566 -1.4757076844246 -0.815258294654252 -0.847129120950232 -1.26609532045821 -1.0894293776403 -0.770662861539804 -0.852625125891612 0.261043393001458 1.28052614172262 1.77303094893954 0.660752005662427 1.05821387518601 2.12679667598422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
38,tanh(x),-1.26278690183977 -0.435641800389967 -2.05863917738825 -1.52607003653834 -0.0305869449774618 -1.04754493492234 -0.442735921102753 -0.0613705361061054 0.1455574013514 0.383200271744374 1.74888759672419 0.634082013903056 1.57921322783585 1.11237942748059 0.690125773069596 1.23291122967637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
39,sin(0.5x),-1.13305094721837 -1.53980738858292 -0.32070914556377 -1.07951236492466 -0.584474814941703 -1.77473607877414 -0.615826587813605 -0.769021826699104 0.65533507796931 0.145401896599314 -0.33460893475292 0.906743073947936 0.458484770021881 0.5077015509215 0.84746676025355 1.98678262128766 0.876609079627375 0.634373583652739 1.11767470915605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
39,tanh(x),-0.480339749885692 -0.895484967826303 -1.03337506469236 0.126314687329144 -0.864592389478381 -0.612357848325742 -1.59012472734818 -0.467791600093911 -0.237289602680499 0.538443085167574 1.04206934901806 0.420968800756461 0.588736019285551 0.876218135179366 1.09702025515881 1.39478544483731 1.11526429520136 0.0888676925527844 -0.0767045643798779 0.605255732159284 1.11921192150274 2.27395431618744 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
40,sin(0.5x),0.681007770196654 -0.62733817696425 -0.576862425029639 -1.38586954344392 -0.937003293025216 -0.99973064340398 -0.680495298143561 -0.523394156924075 -0.525436862140369 -0.0182193079435836 0.94604192560236 1.29987417216158 1.5721623940656 0.902486362548257 0.232748499233649 1.02385894587613 1.21393905517772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
40,tanh(x),-1.50259720253649 -1.2833225746075 -0.630402329496519 -0.582295997068501 -0.992236952067579 -1.23321574011623 -1.11790102345229 -1.4479394925248 -0.987401656821131 -0.079495193785827 -0.875115876032375 0.638736262449763 0.555951396167923 0.880758158118236 1.33963448640171 0.788112085012466 1.22728028734736 -0.0565990314722747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
41,sin(0.5x),-0.963647614330484 -1.06863105958706 -0.52638094667034 -1.15748472569449 -1.08018724171565 -0.467979629768754 -1.18407169669522 -0.98193514871793 -0.94285059605881 -1.02468223402466 -1.12790940839221 -0.0651634948167241 -0.275542890082982 -0.857010920808819 1.39305732614323 0.563359907672963 1.29869343237226 0.716995737297907 0.783957530399514 1.16647051173548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
41,tanh(x),-1.60535123335756 -1.51407759696464 -0.747630626717019 -1.16623186894144 -1.99576149366911 -1.08049663744489 -1.98319377028585 -0.682429738083714 0.248658263099801 0.391887092716835 0.155812355984679 1.21432626539075 0.33258527832296 0.606854482257494 1.78383409315209 1.17211780962481 0.518910271367462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
42,sin(0.5x),-0.411529645168998 -1.36112227470988 -0.945891496981908 -1.48194265228672 -1.3819141291198 -1.3187367810132 -1.09636046946106 -0.517192899052913 -1.49688861154906 -0.0494694396327051 -0.331363814415745 0.490755000915456 0.473396475223598 -0.205742063553447 0.341644637001244 0.999477898891539 1.13179102546985 1.29211694411643 1.70480829356235 1.48280754975389 0.659914339746971 0.26350640825533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
42,tanh(x),-0.844633306699002 -1.48140415615424 -0.488950920303058 -1.13228634308645 -0.296967573377146 -0.92183141619618 -1.11572506954193 -1.06315479629872 0.133596268445958 0.37359342203603 -0.38378013322975 0.145033166501149 0.282769129656973 0.760903218395383 1.03686468865387 1.88732429105453 1.1243061082646 0.950303690816293 0.944163935297508 0.950352246776987 0.987640232995317 1.51335811926585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
43,sin(0.5x),-0.419634212966751 -1.02574843971436 -0.279535312388369 -0.279748987446592 -0.411578835941819 -0.866123629633349 -0.704192776447891 -0.496537312138007 -0.501435097736809 0.695841655309625 0.128787296416992 1.29917686877453 0.346598434886722 0.463567621811992 0.616603350846997 1.33149766964648 0.296821128339932 1.29403677126155 1.15185661144367 -0.095997453073513 -0.053395226426688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
43,tanh(x),-0.490069545006918 -1.30261584007479 0.083418162978572 -1.2624623715142 -1.56407521319519 -1.34222572911588 -0.96179302590776 -1.31101989526345 0.252576167374425 -0.222255923619544 -1.80651064306417 -0.615370874437136 0.41921773206877 1.0360418625768 0.646879658119151 1.13032626157108 0.536277679456934 1.49881206575005 1.00779956976306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
44,sin(0.5x),-1.61920726585851 -1.75672138933714 -0.697275471804654 -1.31527749136355 -0.942687644435794 -0.503155189251865 -0.235808268855531 0.228625559948269 0.691286386741699 1.19431298410252 1.53877759951766 0.857524257094364 0.790174106306846 0.953123994389246 0.457394046991652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
44,tanh(x),-0.577360565853685 -1.24454916464476 -1.36684170717883 -1.33774776120695 -0.296849066120734 -1.02421976929903 -0.243719810305644 0.70957552994627 0.137289714286777 0.7343524880083 1.30080634606294 0.893725215592583 1.53042093661625 1.39838646861179 1.34713723849892 0.79760207186019 0.757754548484833 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
45,sin(0.5x),-0.630919042831447 -0.913636473331428 -1.00388521361456 0.255060629693983 -0.61130619473003 -0.978284363429581 -0.515517495588747 -0.682007881087507 -0.0683403818285577 0.544524878921492 -0.672084159018939 0.419319990560586 0.608366736913535 0.982484580632812 0.531678138319158 1.63486023957502 0.482896253426668 1.26804101970388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
45,tanh(x),-0.876244522551676 -0.858721800127108 -1.11483274863262 -1.08095732834751 -0.298826767226091 0.752649304560463 1.06979709903791 0.596276541302713 2.24929146475251 1.78239768894292 0.375165316484013 1.15053472255955 1.0516846762183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
46,sin(0.5x),-1.28946545950481 -0.88864843383988 0.259493056081113 -0.455308273063118 -1.05477340850276 -0.720466314020724 -1.15695075125422 -0.407516320650403 -0.728731739252767 0.802368769033077 0.151771766682781 -0.0678712036311424 1.38375873238421 1.53536249348063 0.381372498064346 1.44228682117985 1.00386991492795 0.596679549339497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
46,tanh(x),-1.31158205764082 -1.53413486623462 -1.37831066487404 0.123210045588529 -0.982955889110018 -0.867137028187025 -0.417770915719134 0.0196211944574773 -0.654817145410305 -0.372262741054964 -0.466538262758222 -0.28733914016188 0.852072393364337 0.690954079034389 1.72127705230859 0.510093694041537 0.398412495876284 0.823949512229153 0.740319451581353 0.937612913319203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
47,sin(0.5x),-0.144082002983387 -1.09804844650778 -1.24381257101601 -0.752201619738915 0.0718298672801788 -0.933512245140498 -0.928683285816297 0.24573398178093 1.27838586849793 -0.249733473493671 0.764350149962217 1.4444292621589 1.20175381742086 0.12124897783385 0.819000827249701 0.478316860621674 0.988604307755092 0.648387599689469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
47,tanh(x),-1.10847315300686 -1.3275954383328 -1.29000485574035 -1.24939535955288 -1.45831801208937 -1.1255913806793 -0.837621222691017 -0.00593695039721998 0.799667899875833 0.935000325130974 2.02834948987146 1.15667758673013 1.25368340617617 0.882004900791416 0.139432894543242 1.09400728526108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
48,sin(0.5x),-0.370731123018467 -2.03579187233886 -0.523945739073274 -0.135600424257024 -1.35142406246172 -0.407377639815887 -0.751752395228505 0.357439258829115 0.278886414554188 0.950210293128834 0.80993447123483 0.969696551963218 0.442251861642931 1.43236871598635 1.0064962425105 0.657780695905284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
48,tanh(x),-0.869404716512421 -1.71271504341017 -0.307123054206038 -1.76425385971845 -0.570781353623445 -0.882048641345795 -0.682322977027213 -0.831586560413979 -1.77505306395744 -0.932760577708794 -1.30240546380584 -0.506928534685395 0.245988394340036 1.12793131183663 -0.275115267215499 1.75800344371226 0.907649459546316 1.38776535026834 0.616780245075487 0.638049425568284 1.29474602344757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
49,sin(0.5x),0.191690462604331 -1.03306686093092 -0.568247206623425 -0.620089335257737 -0.833267639672589 -0.71822064454546 -0.755809716012745 -0.964549195421488 -0.973423510569805 -0.619859174091246 -0.278174203350321 0.13677691869064 -0.509653530899217 0.68047323670565 -0.277997123029589 0.759431673409025 1.7200386615043 1.59347940075027 0.571969879087647 1.55614243769011 1.17536913035446 1.37283418331512 0.182011623301012 1.2113444744232 0.838877360774127 1.21516459598823 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
49,tanh(x),-1.31934293562474 -0.51551720681973 -1.10458893878788 -1.26307913718863 -1.69553868058861 -1.12551522663867 -0.860779254483411 -1.54751622717895 -1.30995340190931 -0.528530525669916 -0.532847811472919 0.904517871738467 1.71860670605079 0.757604591569737 1.29596246130901 1.25251247488438 1.08248698459375 1.79855772412668 0.982217687757073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
50,sin(0.5x),-1.07410866565779 0.277317043810061 -0.415979083927976 -0.824668446331389 -1.87005361825091 -0.992639371005564 -0.759879717430701 -0.565796169452002 -1.44269610756359 0.192005663186757 -0.0468923452170126 0.0059266475421131 0.721706851487742 0.974261770577767 0.0540047444255727 0.326305519010901 1.08081074822973 -0.088463990502997 0.872026726865046 1.20859025339305 1.30458219541419 2.00704849127298 0.981314857300519 0.745946346757539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
50,tanh(x),-0.555767153740261 -1.64453359006399 -0.610117807863463 -1.69320895745299 -1.2576504897046 -0.579879401211296 -0.987544699788411 0.0191852325331293 0.712990294578651 -0.826064550232015 -0.227814106268505 0.214386286750044 1.24317947499183 0.284890802880986 1.59731982691436 1.299282634371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
51,sin(0.5x),-0.530039587792299 -0.435492817284219 -0.893907804867734 -1.15619751125878 -1.1352013265769 -1.06037207563509 -1.43560922225389 -0.983275161165254 -0.0941772394612691 0.136466700286506 0.102784297734114 0.375766875821798 0.790079223441424 0.0984100216364544 0.226940809332665 0.903461625757908 1.44166438429892 0.358648060481381 1.8131840711727 1.44721166082348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
51,tanh(x),-1.04683843981517 -1.36719171576137 -0.957881204042957 -0.90930255128593 -0.648780309725226 -1.0155765518715 -1.14634931049479 -0.549282437708507 -0.445543712764926 -0.0299060241896408 1.10416174672634 0.702239684305788 0.878396497820089 0.648292279088274 1.81304161501911 1.31521120436403 1.00298527895653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
52,sin(0.5x),-0.598833614576563 -0.793983448280706 -1.14606312604421 -0.846066820690057 -0.900162189028068 -1.16696623330073 -1.69081092094024 -1.06767633144461 -0.447675412090026 0.552487126786394 0.292458645237904 -0.031503929200939 0.732391135718558 0.530880220345678 0.366673215684604 0.768694010337828 1.40987742772821 0.132669257435444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
52,tanh(x),-1.04382870183814 -0.469588542492782 -0.349814675426676 -0.924178373192136 -0.80572645218594 -0.888979320508728 -0.766476251154022 -1.38199598494222 -0.576845952407772 -0.826947712868482 -1.06196227693146 -0.495765146125395 0.443592602600144 0.669702311069063 1.18346198236303 1.8661006764946 0.115378974686217 0.221093714616588 1.17929305518264 1.16911477340584 0.137622263330733 1.78963613079162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
53,sin(0.5x),-1.09426916297188 -0.287141222045858 -1.80404614852181 -1.37547721449856 -0.571508217170092 -1.28542428956626 -0.428406456136325 -0.337297434273013 -0.540361399651551 -0.380873014791228 -0.933511677930189 0.614459403229715 -0.394458807522699 1.10499427860215 1.17523725164188 0.899517093731124 0.592039579533881 0.517358380867367 0.94304382078146 0.350153713783098 0.388297620577202 0.966278079051587 1.46307566465169 0.85113856479611 0.934848873212021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
53,tanh(x),-0.817692586570557 -1.61654485949595 -0.975803292289901 -0.300336937446167 -0.802192220612882 -0.681988328344521 -0.460591183865912 1.81837373349363 0.806556059209284 1.24436478870556 1.60307464255444 0.850083104614436 0.86098396340399 1.784330813117 0.390569031169001 0.190047436844382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
54,sin(0.5x),-1.22918388726154 -0.699680716760077 -1.1375515490938 -1.04042910641012 -0.789258528402443 0.327101995005595 -0.922043761569873 -0.330102876354732 0.467306194324567 0.346729647087379 0.516420120288667 0.552036438423412 0.137574459740818 -0.124929480539249 1.59928635430296 0.572717523930399 1.65595751222847 0.989145706884122 1.13664859526493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
54,tanh(x),-1.98095268193564 -0.541008889027431 -1.14889789840639 -1.32179650716981 0.235669912889926 -0.295704648428868 -1.76269365415559 -1.11256840681492 -2.12495078132809 -0.976081809919719 -0.626650936976497 0.116078600137451 -0.656769800829738 1.28445512798811 1.20245131721999 1.62807231010526 0.541972125490707 1.38462736846414 0.360811982561663 0.33140566182438 0.137307501415501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
55,sin(0.5x),-0.473018745410828 -0.97518793721307 -0.878975779346619 -0.740002476284812 -0.908817965216452 -1.60191832976423 -1.10870112316165 -0.998063488139674 -0.758484784720049 -0.756618222908851 -0.333128777753195 -1.50789637897411 0.184500352849204 -0.120590136139018 1.12628955810843 -0.589483170065564 1.24100631677474 0.660436452296374 0.562537632777824 1.19080273832128 0.838807780979923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
55,tanh(x),-2.01209919301149 -1.32828655411157 0.00990861732515302 -1.00913805539711 -0.994437920701009 -1.17250425377637 -0.0201906126957114 0.1020616628481 -0.521678790842448 0.0612760150757281 1.16728321116522 0.299754343650978 0.965158101967644 0.782367595218634 1.52563927015837 1.12407259657891 0.803413718659119 1.40676330799033 1.31054184152548 1.35691711434138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
56,sin(0.5x),-0.0569347169348258 -0.897785328022712 -1.09030043123555 -0.907936910306296 -0.537643998720714 -0.403745088349705 -1.03079904068579 -0.655918165186172 -0.0985354171315454 0.818935207771916 0.825865722609907 0.737414380111268 0.739599577000655 0.692286679917073 1.75321077640742 0.169856196878408 0.891784556301741 0.900359019216704 1.03458125607385 -0.00503104999755588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
56,tanh(x),-0.603971350808186 -1.80503814683741 -1.26069318604786 -0.993366707752718 -0.408473308638433 -0.930083499676147 -0.306936520807504 -1.48134566359803 -1.29204712980874 -1.11930756494295 -0.726124203290144 -0.993352206319139 0.105621330491787 1.80834082164745 0.590927346952167 1.9985863861543 0.80631094301321 1.83185884700454 0.839440434110358 0.180838463689427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
